date,open,high,low,close
2022-12-20 01:32:00,1.06036,1.06064,1.06034,1.06056
2022-12-20 01:33:00,1.06056,1.06069,1.06044,1.06062
2022-12-20 01:34:00,1.0606,1.06063,1.0605,1.06063
2022-12-20 01:35:00,1.06065,1.06073,1.06062,1.06064
2022-12-20 01:36:00,1.06063,1.06066,1.06048,1.0605
2022-12-20 01:37:00,1.0605,1.0605,1.06034,1.06043
2022-12-20 01:38:00,1.06043,1.06045,1.06032,1.06033
2022-12-20 01:39:00,1.06033,1.0604,1.06033,1.06037
2022-12-20 01:40:00,1.06038,1.06041,1.06023,1.06025
2022-12-20 01:41:00,1.06022,1.06022,1.06002,1.06008
2022-12-20 01:42:00,1.0601,1.06022,1.06008,1.06022
2022-12-20 01:43:00,1.06021,1.06032,1.06017,1.06027
2022-12-20 01:44:00,1.06027,1.0603,1.06007,1.0601
2022-12-20 01:45:00,1.06012,1.06012,1.05997,1.06006
2022-12-20 01:46:00,1.06007,1.06007,1.05993,1.05996
2022-12-20 01:47:00,1.05998,1.05999,1.05986,1.05987
2022-12-20 01:48:00,1.05986,1.05992,1.05982,1.05983
2022-12-20 01:49:00,1.05985,1.05987,1.05976,1.05981
2022-12-20 01:50:00,1.05982,1.06011,1.05982,1.06006
2022-12-20 01:51:00,1.06006,1.06019,1.06006,1.06016
2022-12-20 01:52:00,1.06016,1.06023,1.0601,1.0601
2022-12-20 01:53:00,1.06011,1.06012,1.05996,1.06001
2022-12-20 01:54:00,1.06003,1.06004,1.05996,1.05996
2022-12-20 01:55:00,1.05996,1.05997,1.05983,1.05987
2022-12-20 01:56:00,1.05988,1.06007,1.05988,1.06007
2022-12-20 01:57:00,1.0601,1.06039,1.0601,1.06033
2022-12-20 01:58:00,1.06034,1.06059,1.06033,1.06058
2022-12-20 01:59:00,1.0606,1.06063,1.06039,1.06052
2022-12-20 02:00:00,1.06053,1.06053,1.06037,1.06047
2022-12-20 02:01:00,1.06048,1.06078,1.06048,1.06076
2022-12-20 02:02:00,1.06076,1.06077,1.06063,1.06064
2022-12-20 02:03:00,1.06064,1.06069,1.06061,1.06064
2022-12-20 02:04:00,1.06064,1.06065,1.06057,1.06062
2022-12-20 02:05:00,1.06063,1.06065,1.06055,1.06062
2022-12-20 02:06:00,1.06062,1.06064,1.06051,1.06057
2022-12-20 02:07:00,1.06057,1.06073,1.06057,1.06069
2022-12-20 02:08:00,1.0607,1.06075,1.06059,1.06064
2022-12-20 02:09:00,1.06065,1.06075,1.06062,1.06069
2022-12-20 02:10:00,1.06067,1.06069,1.06036,1.06038
2022-12-20 02:11:00,1.06037,1.06043,1.06031,1.06043
2022-12-20 02:12:00,1.06045,1.06059,1.06037,1.06043
2022-12-20 02:13:00,1.06042,1.06048,1.06035,1.06045
2022-12-20 02:14:00,1.06045,1.06067,1.06045,1.06062
2022-12-20 02:15:00,1.06063,1.06065,1.06051,1.06051
2022-12-20 02:16:00,1.06051,1.06054,1.06049,1.06054
2022-12-20 02:17:00,1.06053,1.06055,1.06042,1.06054
2022-12-20 02:18:00,1.06054,1.06058,1.06041,1.06048
2022-12-20 02:19:00,1.06049,1.06057,1.06045,1.06053
2022-12-20 02:20:00,1.06052,1.06055,1.06037,1.06037
2022-12-20 02:21:00,1.06036,1.06051,1.06032,1.06051
2022-12-20 02:22:00,1.0605,1.06057,1.06042,1.06055
2022-12-20 02:23:00,1.06056,1.06061,1.06051,1.06053
2022-12-20 02:24:00,1.06053,1.06056,1.06048,1.06055
2022-12-20 02:25:00,1.06055,1.06055,1.06042,1.06042
2022-12-20 02:26:00,1.06042,1.06048,1.06039,1.06047
2022-12-20 02:27:00,1.06047,1.06054,1.06045,1.06047
2022-12-20 02:28:00,1.06046,1.06053,1.06036,1.06036
2022-12-20 02:29:00,1.06038,1.06045,1.06033,1.06041
2022-12-20 02:30:00,1.06043,1.06049,1.06035,1.0604
2022-12-20 02:31:00,1.0604,1.06045,1.06037,1.06041
2022-12-20 02:32:00,1.06042,1.06058,1.06041,1.06057
2022-12-20 02:33:00,1.06059,1.06064,1.06051,1.06063
2022-12-20 02:34:00,1.06062,1.06098,1.06062,1.06093
2022-12-20 02:35:00,1.06093,1.06099,1.06081,1.06081
2022-12-20 02:36:00,1.06082,1.06093,1.06078,1.06087
2022-12-20 02:37:00,1.06087,1.06094,1.06081,1.06083
2022-12-20 02:38:00,1.06081,1.0609,1.06078,1.0608
2022-12-20 02:39:00,1.06081,1.06102,1.06081,1.06093
2022-12-20 02:40:00,1.06094,1.06094,1.06073,1.06073
2022-12-20 02:41:00,1.06073,1.06092,1.06069,1.06092
2022-12-20 02:42:00,1.06093,1.06098,1.06087,1.0609
2022-12-20 02:43:00,1.06091,1.06091,1.0608,1.06085
2022-12-20 02:44:00,1.06084,1.06091,1.06074,1.06075
2022-12-20 02:45:00,1.06074,1.06076,1.06066,1.06072
2022-12-20 02:46:00,1.06071,1.06076,1.06068,1.06073
2022-12-20 02:47:00,1.06073,1.06074,1.06061,1.06068
2022-12-20 02:48:00,1.06068,1.06071,1.06043,1.06049
2022-12-20 02:49:00,1.06048,1.06055,1.06046,1.06051
2022-12-20 02:50:00,1.06051,1.06052,1.06034,1.06036
2022-12-20 02:51:00,1.06037,1.06041,1.06035,1.06038
2022-12-20 02:52:00,1.06037,1.06044,1.06036,1.06044
2022-12-20 02:53:00,1.06044,1.06047,1.06038,1.06046
2022-12-20 02:54:00,1.06046,1.06068,1.06044,1.06067
2022-12-20 02:55:00,1.06067,1.06095,1.06067,1.06094
2022-12-20 02:56:00,1.06094,1.06103,1.06093,1.06103
2022-12-20 02:57:00,1.06102,1.06115,1.06101,1.06113
2022-12-20 02:58:00,1.06113,1.06142,1.0611,1.06127
2022-12-20 02:59:00,1.06134,1.06153,1.0613,1.06145
2022-12-20 03:00:00,1.06144,1.06153,1.0613,1.06153
2022-12-20 03:01:00,1.06152,1.06298,1.06126,1.0629
2022-12-20 03:02:00,1.06289,1.06359,1.06256,1.06322
